"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"186","Malta","Male","1999","UNESCO_UIS Database_Sep2007","Number","2799",""
"270","Marshall Islands","Female","2003","UNESCO_UIS Database_Sep2007","Number","519","1"
"270","Marshall Islands","Female","2002","UNESCO_UIS Database_Sep2007","Number","510",""
"270","Marshall Islands","Female","2001","UNESCO_UIS Database_Sep2007","Number","501","1"
"270","Marshall Islands","Male","2003","UNESCO_UIS Database_Sep2007","Number","400",""
"270","Marshall Islands","Male","2002","UNESCO_UIS Database_Sep2007","Number","393",""
"270","Marshall Islands","Male","2001","UNESCO_UIS Database_Sep2007","Number","387",""
"50","Mauritania","Female","2005","UNESCO_UIS Database_Sep2007","Number","2150",""
"50","Mauritania","Female","2004","UNESCO_UIS Database_Sep2007","Number","2200",""
"50","Mauritania","Female","2003","UNESCO_UIS Database_Sep2007","Number","1916","2"
"50","Mauritania","Female","2002","UNESCO_UIS Database_Sep2007","Number","1737",""
"50","Mauritania","Female","2001","UNESCO_UIS Database_Sep2007","Number","1517",""
"50","Mauritania","Male","2005","UNESCO_UIS Database_Sep2007","Number","6608",""
"50","Mauritania","Male","2004","UNESCO_UIS Database_Sep2007","Number","7092",""
"50","Mauritania","Male","2003","UNESCO_UIS Database_Sep2007","Number","7025","3"
"50","Mauritania","Male","2002","UNESCO_UIS Database_Sep2007","Number","6436",""
"50","Mauritania","Male","2001","UNESCO_UIS Database_Sep2007","Number","7516",""
"51","Mauritius","Female","2005","UNESCO_UIS Database_Sep2007","Number","9313",""
"51","Mauritius","Female","2004","UNESCO_UIS Database_Sep2007","Number","10245",""
"51","Mauritius","Female","2003","UNESCO_UIS Database_Sep2007","Number","9714",""
"51","Mauritius","Female","2002","UNESCO_UIS Database_Sep2007","Number","7034",""
"51","Mauritius","Female","2001","UNESCO_UIS Database_Sep2007","Number","7098",""
"51","Mauritius","Female","2000","UNESCO_UIS Database_Sep2007","Number","3714",""
"51","Mauritius","Female","1999","UNESCO_UIS Database_Sep2007","Number","3488",""
"51","Mauritius","Male","2005","UNESCO_UIS Database_Sep2007","Number","7539",""
"51","Mauritius","Male","2004","UNESCO_UIS Database_Sep2007","Number","7536",""
"51","Mauritius","Male","2003","UNESCO_UIS Database_Sep2007","Number","7050",""
"51","Mauritius","Male","2002","UNESCO_UIS Database_Sep2007","Number","5568",""
"51","Mauritius","Male","2001","UNESCO_UIS Database_Sep2007","Number","5371",""
"51","Mauritius","Male","2000","UNESCO_UIS Database_Sep2007","Number","4542",""
"51","Mauritius","Male","1999","UNESCO_UIS Database_Sep2007","Number","4071",""
"235","Mexico","Female","2005","UNESCO_UIS Database_Sep2007","Number","1198441",""
"235","Mexico","Female","2004","UNESCO_UIS Database_Sep2007","Number","1160498",""
"235","Mexico","Female","2003","UNESCO_UIS Database_Sep2007","Number","1110494",""
"235","Mexico","Female","2002","UNESCO_UIS Database_Sep2007","Number","1059212",""
"235","Mexico","Female","2001","UNESCO_UIS Database_Sep2007","Number","1004462",""
"235","Mexico","Female","2000","UNESCO_UIS Database_Sep2007","Number","956218",""
"235","Mexico","Female","1999","UNESCO_UIS Database_Sep2007","Number","887653",""
"235","Mexico","Male","2005","UNESCO_UIS Database_Sep2007","Number","1186417",""
"235","Mexico","Male","2004","UNESCO_UIS Database_Sep2007","Number","1162283",""
"235","Mexico","Male","2003","UNESCO_UIS Database_Sep2007","Number","1126297",""
"235","Mexico","Male","2002","UNESCO_UIS Database_Sep2007","Number","1087863",""
"235","Mexico","Male","2001","UNESCO_UIS Database_Sep2007","Number","1043433",""
"235","Mexico","Male","2000","UNESCO_UIS Database_Sep2007","Number","1006545",""
"235","Mexico","Male","1999","UNESCO_UIS Database_Sep2007","Number","950231",""
"183","Monaco","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"183","Monaco","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"117","Mongolia","Female","2005","UNESCO_UIS Database_Sep2007","Number","76049",""
"117","Mongolia","Female","2004","UNESCO_UIS Database_Sep2007","Number","67184",""
"117","Mongolia","Female","2003","UNESCO_UIS Database_Sep2007","Number","61209",""
"117","Mongolia","Female","2002","UNESCO_UIS Database_Sep2007","Number","57096",""
"117","Mongolia","Female","2001","UNESCO_UIS Database_Sep2007","Number","53690",""
"117","Mongolia","Female","2000","UNESCO_UIS Database_Sep2007","Number","47248",""
"117","Mongolia","Female","1999","UNESCO_UIS Database_Sep2007","Number","42380",""
"117","Mongolia","Male","2005","UNESCO_UIS Database_Sep2007","Number","47775",""
"117","Mongolia","Male","2004","UNESCO_UIS Database_Sep2007","Number","41554",""
"117","Mongolia","Male","2003","UNESCO_UIS Database_Sep2007","Number","36822",""
"117","Mongolia","Male","2002","UNESCO_UIS Database_Sep2007","Number","33179",""
"117","Mongolia","Male","2001","UNESCO_UIS Database_Sep2007","Number","31280",""
"117","Mongolia","Male","2000","UNESCO_UIS Database_Sep2007","Number","26777",""
"117","Mongolia","Male","1999","UNESCO_UIS Database_Sep2007","Number","22892",""
"236","Montserrat","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"236","Montserrat","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"46","Morocco","Female","2005","UNESCO_UIS Database_Sep2007","Number","165556",""
"46","Morocco","Female","2004","UNESCO_UIS Database_Sep2007","Number","157047",""
"46","Morocco","Female","2003","UNESCO_UIS Database_Sep2007","Number","150686",""
"46","Morocco","Female","2002","UNESCO_UIS Database_Sep2007","Number","137927","1"
"46","Morocco","Female","2001","UNESCO_UIS Database_Sep2007","Number","135641",""
"46","Morocco","Female","2000","UNESCO_UIS Database_Sep2007","Number","116898",""
"46","Morocco","Female","1999","UNESCO_UIS Database_Sep2007","Number","114157",""
"46","Morocco","Male","2005","UNESCO_UIS Database_Sep2007","Number","201323",""
"46","Morocco","Male","2004","UNESCO_UIS Database_Sep2007","Number","186552",""
"46","Morocco","Male","2003","UNESCO_UIS Database_Sep2007","Number","185069",""
"46","Morocco","Male","2002","UNESCO_UIS Database_Sep2007","Number","177416",""
"46","Morocco","Male","2001","UNESCO_UIS Database_Sep2007","Number","174617",""
"46","Morocco","Male","2000","UNESCO_UIS Database_Sep2007","Number","159477",""
"46","Morocco","Male","1999","UNESCO_UIS Database_Sep2007","Number","159026",""
"49","Mozambique","Female","2005","UNESCO_UIS Database_Sep2007","Number","9376",""
"49","Mozambique","Female","2004","UNESCO_UIS Database_Sep2007","Number","7026",""
"49","Mozambique","Female","2003","UNESCO_UIS Database_Sep2007","Number","5538",""
"49","Mozambique","Male","2005","UNESCO_UIS Database_Sep2007","Number","18922",""
"49","Mozambique","Male","2004","UNESCO_UIS Database_Sep2007","Number","15230",""
"49","Mozambique","Male","2003","UNESCO_UIS Database_Sep2007","Number","11687",""
"116","Myanmar","Female","2001","UNESCO_UIS Database_Sep2007","Number","351104","1"
"116","Myanmar","Female","1999","UNESCO_UIS Database_Sep2007","Number","205252","1"
"116","Myanmar","Male","2001","UNESCO_UIS Database_Sep2007","Number","202352","5"
"116","Myanmar","Male","1999","UNESCO_UIS Database_Sep2007","Number","130245",""
"56","Namibia","Female","2004","UNESCO_UIS Database_Sep2007","Number","6488",""
"56","Namibia","Female","2003","UNESCO_UIS Database_Sep2007","Number","6271",""
"56","Namibia","Female","2002","UNESCO_UIS Database_Sep2007","Number","6384",""
"56","Namibia","Female","2001","UNESCO_UIS Database_Sep2007","Number","6087",""
"56","Namibia","Male","2004","UNESCO_UIS Database_Sep2007","Number","5709",""
"56","Namibia","Male","2003","UNESCO_UIS Database_Sep2007","Number","5517",""
"56","Namibia","Male","2002","UNESCO_UIS Database_Sep2007","Number","4646",""
"56","Namibia","Male","2001","UNESCO_UIS Database_Sep2007","Number","7252",""
"277","Nauru","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"277","Nauru","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"122","Nepal","Female","2004","UNESCO_UIS Database_Sep2007","Number","40577",""
"122","Nepal","Female","2003","UNESCO_UIS Database_Sep2007","Number","30121",""
"122","Nepal","Female","2002","UNESCO_UIS Database_Sep2007","Number","24646",""
"122","Nepal","Female","2001","UNESCO_UIS Database_Sep2007","Number","21333","1"
"122","Nepal","Female","2000","UNESCO_UIS Database_Sep2007","Number","26001",""
"122","Nepal","Male","2004","UNESCO_UIS Database_Sep2007","Number","106546",""
"122","Nepal","Male","2003","UNESCO_UIS Database_Sep2007","Number","94696",""
"122","Nepal","Male","2002","UNESCO_UIS Database_Sep2007","Number","95024",""
"122","Nepal","Male","2001","UNESCO_UIS Database_Sep2007","Number","81957","5"
"122","Nepal","Male","2000","UNESCO_UIS Database_Sep2007","Number","68400",""
"188","Netherlands","Female","2005","UNESCO_UIS Database_Sep2007","Number","288081",""
"188","Netherlands","Female","2004","UNESCO_UIS Database_Sep2007","Number","276553",""
"188","Netherlands","Female","2003","UNESCO_UIS Database_Sep2007","Number","268716",""
"188","Netherlands","Female","2002","UNESCO_UIS Database_Sep2007","Number","262004",""
"188","Netherlands","Female","2001","UNESCO_UIS Database_Sep2007","Number","254539",""
"188","Netherlands","Female","2000","UNESCO_UIS Database_Sep2007","Number","243634",""
"188","Netherlands","Female","1999","UNESCO_UIS Database_Sep2007","Number","231629",""
"188","Netherlands","Male","2005","UNESCO_UIS Database_Sep2007","Number","276902",""
"188","Netherlands","Male","2004","UNESCO_UIS Database_Sep2007","Number","266843",""
"188","Netherlands","Male","2003","UNESCO_UIS Database_Sep2007","Number","258051",""
"188","Netherlands","Male","2002","UNESCO_UIS Database_Sep2007","Number","254765",""
"188","Netherlands","Male","2001","UNESCO_UIS Database_Sep2007","Number","249503",""
"188","Netherlands","Male","2000","UNESCO_UIS Database_Sep2007","Number","244015",""
"188","Netherlands","Male","1999","UNESCO_UIS Database_Sep2007","Number","238256",""
"208","Netherlands Antilles","Female","2002","UNESCO_UIS Database_Sep2007","Number","1364",""
"208","Netherlands Antilles","Female","2001","UNESCO_UIS Database_Sep2007","Number","1405",""
"208","Netherlands Antilles","Female","2000","UNESCO_UIS Database_Sep2007","Number","1422",""
"208","Netherlands Antilles","Female","1999","UNESCO_UIS Database_Sep2007","Number","1234",""
"208","Netherlands Antilles","Male","2002","UNESCO_UIS Database_Sep2007","Number","921",""
"208","Netherlands Antilles","Male","2001","UNESCO_UIS Database_Sep2007","Number","1028",""
"208","Netherlands Antilles","Male","2000","UNESCO_UIS Database_Sep2007","Number","1139",""
"208","Netherlands Antilles","Male","1999","UNESCO_UIS Database_Sep2007","Number","1086",""
"278","New Zealand","Female","2005","UNESCO_UIS Database_Sep2007","Number","140941",""
"278","New Zealand","Female","2004","UNESCO_UIS Database_Sep2007","Number","142224",""
"278","New Zealand","Female","2003","UNESCO_UIS Database_Sep2007","Number","114480",""
"278","New Zealand","Female","2002","UNESCO_UIS Database_Sep2007","Number","108843",""
"278","New Zealand","Female","2001","UNESCO_UIS Database_Sep2007","Number","104148",""
"278","New Zealand","Female","2000","UNESCO_UIS Database_Sep2007","Number","101084",""
"278","New Zealand","Female","1999","UNESCO_UIS Database_Sep2007","Number","98733",""
"278","New Zealand","Male","2005","UNESCO_UIS Database_Sep2007","Number","99042",""
"278","New Zealand","Male","2004","UNESCO_UIS Database_Sep2007","Number","101201",""
"278","New Zealand","Male","2003","UNESCO_UIS Database_Sep2007","Number","81031",""
"278","New Zealand","Male","2002","UNESCO_UIS Database_Sep2007","Number","76256",""
"278","New Zealand","Male","2001","UNESCO_UIS Database_Sep2007","Number","73486",""
"278","New Zealand","Male","2000","UNESCO_UIS Database_Sep2007","Number","70878",""
"278","New Zealand","Male","1999","UNESCO_UIS Database_Sep2007","Number","68575",""
"238","Nicaragua","Female","2003","UNESCO_UIS Database_Sep2007","Number","53992","1"
"238","Nicaragua","Female","2002","UNESCO_UIS Database_Sep2007","Number","52349",""
"238","Nicaragua","Female","2001","UNESCO_UIS Database_Sep2007","Number","50323","1"
"238","Nicaragua","Male","2003","UNESCO_UIS Database_Sep2007","Number","49585",""
"238","Nicaragua","Male","2002","UNESCO_UIS Database_Sep2007","Number","48014",""
"238","Nicaragua","Male","2001","UNESCO_UIS Database_Sep2007","Number","46156",""
"57","Niger","Female","2005","UNESCO_UIS Database_Sep2007","Number","3192",""
"57","Niger","Female","2004","UNESCO_UIS Database_Sep2007","Number","2406",""
"57","Niger","Female","2003","UNESCO_UIS Database_Sep2007","Number","2357","1"
"57","Niger","Male","2005","UNESCO_UIS Database_Sep2007","Number","7607",""
"57","Niger","Male","2004","UNESCO_UIS Database_Sep2007","Number","6368",""
"57","Niger","Male","2003","UNESCO_UIS Database_Sep2007","Number","6239",""
"58","Nigeria","Female","2004","UNESCO_UIS Database_Sep2007","Number","445615",""
"58","Nigeria","Female","2003","UNESCO_UIS Database_Sep2007","Number","426460","1"
"58","Nigeria","Female","1999","UNESCO_UIS Database_Sep2007","Number","302016",""
"58","Nigeria","Male","2004","UNESCO_UIS Database_Sep2007","Number","844041",""
"58","Nigeria","Male","2003","UNESCO_UIS Database_Sep2007","Number","807759",""
"58","Nigeria","Male","1999","UNESCO_UIS Database_Sep2007","Number","397093",""
"276","Niue","Female","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Female","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Female","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Female","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Female","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Female","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Female","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Male","2005","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Male","2004","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Male","2003","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Male","2002","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Male","2001","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Male","2000","UNESCO_UIS Database_Sep2007","Number","…","4"
"276","Niue","Male","1999","UNESCO_UIS Database_Sep2007","Number","…","4"
"189","Norway","Female","2005","UNESCO_UIS Database_Sep2007","Number","127456",""
"189","Norway","Female","2004","UNESCO_UIS Database_Sep2007","Number","127417",""
"189","Norway","Female","2003","UNESCO_UIS Database_Sep2007","Number","126877",""
"189","Norway","Female","2002","UNESCO_UIS Database_Sep2007","Number","117545",""
"189","Norway","Female","2001","UNESCO_UIS Database_Sep2007","Number","112603",""
"189","Norway","Female","2000","UNESCO_UIS Database_Sep2007","Number","111552",""
"189","Norway","Female","1999","UNESCO_UIS Database_Sep2007","Number","107609",""
"189","Norway","Male","2005","UNESCO_UIS Database_Sep2007","Number","86484",""
"189","Norway","Male","2004","UNESCO_UIS Database_Sep2007","Number","86428",""
"189","Norway","Male","2003","UNESCO_UIS Database_Sep2007","Number","85518",""
"189","Norway","Male","2002","UNESCO_UIS Database_Sep2007","Number","79519",""
"189","Norway","Male","2001","UNESCO_UIS Database_Sep2007","Number","77451",""
"189","Norway","Male","2000","UNESCO_UIS Database_Sep2007","Number","79391",""
"189","Norway","Male","1999","UNESCO_UIS Database_Sep2007","Number","79873",""
"123","Oman","Female","2005","UNESCO_UIS Database_Sep2007","Number","24641",""
"123","Oman","Female","2004","UNESCO_UIS Database_Sep2007","Number","21555",""
"123","Oman","Female","2003","UNESCO_UIS Database_Sep2007","Number","15290",""
"123","Oman","Female","2002","UNESCO_UIS Database_Sep2007","Number","14827","1"
"123","Oman","Male","2005","UNESCO_UIS Database_Sep2007","Number","23842",""
"123","Oman","Male","2004","UNESCO_UIS Database_Sep2007","Number","20023",""
"123","Oman","Male","2003","UNESCO_UIS Database_Sep2007","Number","21536",""
"123","Oman","Male","2002","UNESCO_UIS Database_Sep2007","Number","21377",""
"124","Pakistan","Female","2005","UNESCO_UIS Database_Sep2007","Number","353251",""
"124","Pakistan","Female","2004","UNESCO_UIS Database_Sep2007","Number","222355",""
"124","Pakistan","Female","2003","UNESCO_UIS Database_Sep2007","Number","173094",""
"124","Pakistan","Female","2002","UNESCO_UIS Database_Sep2007","Number","166379","1"
"124","Pakistan","Male","2005","UNESCO_UIS Database_Sep2007","Number","429370",""
"124","Pakistan","Male","2004","UNESCO_UIS Database_Sep2007","Number","298311",""
"124","Pakistan","Male","2003","UNESCO_UIS Database_Sep2007","Number","227962",""
"124","Pakistan","Male","2002","UNESCO_UIS Database_Sep2007","Number","219127",""
"280","Palau","Female","2002","UNESCO_UIS Database_Sep2007","Number","307","1"
"280","Palau","Female","2001","UNESCO_UIS Database_Sep2007","Number","305",""
"280","Palau","Female","2000","UNESCO_UIS Database_Sep2007","Number","412","1"
"280","Palau","Male","2002","UNESCO_UIS Database_Sep2007","Number","177",""
"280","Palau","Male","2001","UNESCO_UIS Database_Sep2007","Number","175",""
"280","Palau","Male","2000","UNESCO_UIS Database_Sep2007","Number","185",""
"127","Palestinian Territory, Occupied","Female","2005","UNESCO_UIS Database_Sep2007","Number","63006","1"
"127","Palestinian Territory, Occupied","Female","2004","UNESCO_UIS Database_Sep2007","Number","60337",""
"127","Palestinian Territory, Occupied","Female","2003","UNESCO_UIS Database_Sep2007","Number","51747",""
"127","Palestinian Territory, Occupied","Female","2002","UNESCO_UIS Database_Sep2007","Number","42612",""
"127","Palestinian Territory, Occupied","Female","2001","UNESCO_UIS Database_Sep2007","Number","38194",""
"127","Palestinian Territory, Occupied","Female","2000","UNESCO_UIS Database_Sep2007","Number","33123",""
"127","Palestinian Territory, Occupied","Female","1999","UNESCO_UIS Database_Sep2007","Number","30201",""
"127","Palestinian Territory, Occupied","Male","2005","UNESCO_UIS Database_Sep2007","Number","64208",""
"127","Palestinian Territory, Occupied","Male","2004","UNESCO_UIS Database_Sep2007","Number","61591",""
"127","Palestinian Territory, Occupied","Male","2003","UNESCO_UIS Database_Sep2007","Number","52820",""
"127","Palestinian Territory, Occupied","Male","2002","UNESCO_UIS Database_Sep2007","Number","46318",""
"127","Palestinian Territory, Occupied","Male","2001","UNESCO_UIS Database_Sep2007","Number","42349",""
"127","Palestinian Territory, Occupied","Male","2000","UNESCO_UIS Database_Sep2007","Number","38084",""
"127","Palestinian Territory, Occupied","Male","1999","UNESCO_UIS Database_Sep2007","Number","36081",""
"239","Panama","Female","2005","UNESCO_UIS Database_Sep2007","Number","77200",""
"239","Panama","Female","2004","UNESCO_UIS Database_Sep2007","Number","79211",""
"239","Panama","Female","2003","UNESCO_UIS Database_Sep2007","Number","78790",""
"239","Panama","Female","2002","UNESCO_UIS Database_Sep2007","Number","73073",""
"239","Panama","Female","2001","UNESCO_UIS Database_Sep2007","Number","73544",""
"239","Panama","Female","2000","UNESCO_UIS Database_Sep2007","Number","73624",""
"239","Panama","Female","1999","UNESCO_UIS Database_Sep2007","Number","66055",""
"239","Panama","Male","2005","UNESCO_UIS Database_Sep2007","Number","49042",""
"239","Panama","Male","2004","UNESCO_UIS Database_Sep2007","Number","49347",""
"239","Panama","Male","2003","UNESCO_UIS Database_Sep2007","Number","51236",""
"239","Panama","Male","2002","UNESCO_UIS Database_Sep2007","Number","44528",""
"239","Panama","Male","2001","UNESCO_UIS Database_Sep2007","Number","44320",""
"239","Panama","Male","2000","UNESCO_UIS Database_Sep2007","Number","44878",""
"239","Panama","Male","1999","UNESCO_UIS Database_Sep2007","Number","42709",""
"281","Papua New Guinea","Female","1999","UNESCO_UIS Database_Sep2007","Number","3498","1"
"281","Papua New Guinea","Male","1999","UNESCO_UIS Database_Sep2007","Number","6445",""
"242","Paraguay","Female","2004","UNESCO_UIS Database_Sep2007","Number","84333","1"
"242","Paraguay","Female","2003","UNESCO_UIS Database_Sep2007","Number","82337","1"
"242","Paraguay","Female","2002","UNESCO_UIS Database_Sep2007","Number","84569","1"
"242","Paraguay","Female","2001","UNESCO_UIS Database_Sep2007","Number","55274",""
"242","Paraguay","Female","2000","UNESCO_UIS Database_Sep2007","Number","47299",""
"242","Paraguay","Female","1999","UNESCO_UIS Database_Sep2007","Number","37794",""
"242","Paraguay","Male","2004","UNESCO_UIS Database_Sep2007","Number","64787",""
"242","Paraguay","Male","2003","UNESCO_UIS Database_Sep2007","Number","61576",""
"242","Paraguay","Male","2002","UNESCO_UIS Database_Sep2007","Number","62323",""
"242","Paraguay","Male","2001","UNESCO_UIS Database_Sep2007","Number","41324",""
"242","Paraguay","Male","2000","UNESCO_UIS Database_Sep2007","Number","35789",""
"242","Paraguay","Male","1999","UNESCO_UIS Database_Sep2007","Number","28271",""
"240","Peru","Female","2005","UNESCO_UIS Database_Sep2007","Number","454510","1"
"240","Peru","Female","2004","UNESCO_UIS Database_Sep2007","Number","447983","1"
"240","Peru","Female","2003","UNESCO_UIS Database_Sep2007","Number","429269","1"
"240","Peru","Female","2002","UNESCO_UIS Database_Sep2007","Number","424788","1"
"240","Peru","Female","2001","UNESCO_UIS Database_Sep2007","Number","401910","1"
"240","Peru","Male","2005","UNESCO_UIS Database_Sep2007","Number","454805",""
"240","Peru","Male","2004","UNESCO_UIS Database_Sep2007","Number","448518",""
"240","Peru","Male","2003","UNESCO_UIS Database_Sep2007","Number","410315",""
"240","Peru","Male","2002","UNESCO_UIS Database_Sep2007","Number","406557",""
"240","Peru","Male","2001","UNESCO_UIS Database_Sep2007","Number","422085",""
"125","Philippines","Female","2005","UNESCO_UIS Database_Sep2007","Number","1302154",""
"125","Philippines","Female","2004","UNESCO_UIS Database_Sep2007","Number","1335692",""
"125","Philippines","Female","2003","UNESCO_UIS Database_Sep2007","Number","1341325",""
"125","Philippines","Female","2002","UNESCO_UIS Database_Sep2007","Number","1370942",""
"125","Philippines","Female","1999","UNESCO_UIS Database_Sep2007","Number","1213477",""
"125","Philippines","Male","2005","UNESCO_UIS Database_Sep2007","Number","1100495",""
"125","Philippines","Male","2004","UNESCO_UIS Database_Sep2007","Number","1085305",""
"125","Philippines","Male","2003","UNESCO_UIS Database_Sep2007","Number","1085886",""
"125","Philippines","Male","2002","UNESCO_UIS Database_Sep2007","Number","1096325",""
"125","Philippines","Male","1999","UNESCO_UIS Database_Sep2007","Number","995158",""
"190","Poland","Female","2005","UNESCO_UIS Database_Sep2007","Number","1218072",""
"190","Poland","Female","2004","UNESCO_UIS Database_Sep2007","Number","1176520",""
"190","Poland","Female","2003","UNESCO_UIS Database_Sep2007","Number","1146643",""
"190","Poland","Female","2002","UNESCO_UIS Database_Sep2007","Number","1103711",""
"190","Poland","Female","2001","UNESCO_UIS Database_Sep2007","Number","1029892",""
"190","Poland","Female","2000","UNESCO_UIS Database_Sep2007","Number","908773",""
"190","Poland","Female","1999","UNESCO_UIS Database_Sep2007","Number","797735",""
"190","Poland","Male","2005","UNESCO_UIS Database_Sep2007","Number","900009",""
"190","Poland","Male","2004","UNESCO_UIS Database_Sep2007","Number","867778",""
"190","Poland","Male","2003","UNESCO_UIS Database_Sep2007","Number","836717",""
"190","Poland","Male","2002","UNESCO_UIS Database_Sep2007","Number","802557",""
"190","Poland","Male","2001","UNESCO_UIS Database_Sep2007","Number","745093",""
"190","Poland","Male","2000","UNESCO_UIS Database_Sep2007","Number","670798",""
"190","Poland","Male","1999","UNESCO_UIS Database_Sep2007","Number","601355",""
"191","Portugal","Female","2005","UNESCO_UIS Database_Sep2007","Number","212053",""
"191","Portugal","Female","2004","UNESCO_UIS Database_Sep2007","Number","221496",""
"191","Portugal","Female","2003","UNESCO_UIS Database_Sep2007","Number","226860",""
"191","Portugal","Female","2002","UNESCO_UIS Database_Sep2007","Number","226113",""
"191","Portugal","Female","2001","UNESCO_UIS Database_Sep2007","Number","221042",""
"191","Portugal","Female","2000","UNESCO_UIS Database_Sep2007","Number","211221",""
"191","Portugal","Female","1999","UNESCO_UIS Database_Sep2007","Number","199444",""
"191","Portugal","Male","2005","UNESCO_UIS Database_Sep2007","Number","168884",""
"191","Portugal","Male","2004","UNESCO_UIS Database_Sep2007","Number","173567",""
"191","Portugal","Male","2003","UNESCO_UIS Database_Sep2007","Number","173971",""
"191","Portugal","Male","2002","UNESCO_UIS Database_Sep2007","Number","170488",""
"191","Portugal","Male","2001","UNESCO_UIS Database_Sep2007","Number","166661",""
"191","Portugal","Male","2000","UNESCO_UIS Database_Sep2007","Number","162524",""
"191","Portugal","Male","1999","UNESCO_UIS Database_Sep2007","Number","157346",""
"128","Qatar","Female","2005","UNESCO_UIS Database_Sep2007","Number","6641",""
"128","Qatar","Female","2004","UNESCO_UIS Database_Sep2007","Number","6633",""
"128","Qatar","Female","2003","UNESCO_UIS Database_Sep2007","Number","5696",""
"128","Qatar","Female","2002","UNESCO_UIS Database_Sep2007","Number","5678",""
"128","Qatar","Female","2001","UNESCO_UIS Database_Sep2007","Number","5718",""
